x,y,size,color_name,color_hex
91,103,1,"Orange",#FF7700
92,103,1,"Orange",#FF7700
93,103,1,"Orange",#FF7700
94,103,1,"Orange",#FF7700
95,103,1,"Orange",#FF7700
96,103,1,"Orange",#FF7700
97,103,1,"Orange",#FF7700
98,103,1,"Orange",#FF7700
99,103,4,"Orange",#FF7700
103,103,4,"Orange",#FF7700
107,103,4,"Orange",#FF7700
111,103,4,"Orange",#FF7700
115,103,4,"Orange",#FF7700
119,103,4,"Orange",#FF7700
123,103,3,"Orange",#FF7700
0,104,1,"Orange",#FF7700
1,104,1,"Orange",#FF7700
2,104,1,"Orange",#FF7700
3,104,1,"Orange",#FF7700
4,104,1,"Orange",#FF7700
5,104,1,"Orange",#FF7700
6,104,1,"Orange",#FF7700
7,104,1,"Orange",#FF7700
8,104,1,"Orange",#FF7700
9,104,1,"Orange",#FF7700
10,104,1,"Orange",#FF7700
11,104,1,"Orange",#FF7700
12,104,1,"Orange",#FF7700
13,104,1,"Orange",#FF7700
14,104,1,"Orange",#FF7700
15,104,1,"Orange",#FF7700
16,104,1,"Orange",#FF7700
17,104,1,"Orange",#FF7700
18,104,1,"Orange",#FF7700
19,104,1,"Orange",#FF7700
20,104,1,"Orange",#FF7700
21,104,1,"Orange",#FF7700
22,104,1,"Orange",#FF7700
23,104,1,"Orange",#FF7700
24,104,1,"Orange",#FF7700
25,104,1,"Orange",#FF7700
26,104,1,"Orange",#FF7700
27,104,1,"Orange",#FF7700
28,104,1,"Orange",#FF7700
29,104,1,"Orange",#FF7700
30,104,1,"Orange",#FF7700
31,104,1,"Orange",#FF7700
32,104,1,"Orange",#FF7700
33,104,1,"Orange",#FF7700
34,104,1,"Orange",#FF7700
35,104,1,"Orange",#FF7700
36,104,1,"Coral",#FF5544
37,104,1,"Coral",#FF5544
38,104,1,"Coral",#FF5544
39,104,1,"Coral",#FF5544
40,104,1,"Coral",#FF5544
41,104,1,"Light Bluish Gray",#A0A5A9
42,104,1,"Light Bluish Gray",#A0A5A9
43,104,1,"Light Bluish Gray",#A0A5A9
44,104,1,"Light Bluish Gray",#A0A5A9
45,104,1,"Orange",#FF7700
46,104,1,"Yellow",#FFD700
47,104,1,"Sand Blue",#6074A1
48,104,1,"Lavender",#E1D5ED
49,104,1,"Lavender",#E1D5ED
50,104,1,"Lavender",#E1D5ED
51,104,1,"Lavender",#E1D5ED
52,104,1,"Lavender",#E1D5ED
53,104,1,"Orange",#FF7700
54,104,1,"Orange",#FF7700
55,104,1,"Lavender",#E1D5ED
56,104,1,"Orange",#FF7700
57,104,1,"Light Bluish Gray",#A0A5A9
58,104,1,"Light Bluish Gray",#A0A5A9
59,104,1,"Light Bluish Gray",#A0A5A9
60,104,1,"Light Bluish Gray",#A0A5A9
61,104,1,"Light Bluish Gray",#A0A5A9
62,104,1,"Light Bluish Gray",#A0A5A9
63,104,1,"Lavender",#E1D5ED
64,104,1,"Lavender",#E1D5ED
65,104,1,"Lavender",#E1D5ED
66,104,1,"Lavender",#E1D5ED
67,104,1,"Lavender",#E1D5ED
68,104,1,"Lavender",#E1D5ED
69,104,1,"Lavender",#E1D5ED
70,104,1,"Bright Light Orange",#FFBB00
71,104,1,"Lavender",#E1D5ED
72,104,1,"Yellow",#FFD700
73,104,1,"Lavender",#E1D5ED
74,104,1,"Yellow",#FFD700
75,104,1,"Light Bluish Gray",#A0A5A9
76,104,1,"Light Bluish Gray",#A0A5A9
77,104,1,"Light Bluish Gray",#A0A5A9
78,104,1,"Light Bluish Gray",#A0A5A9
79,104,1,"Light Bluish Gray",#A0A5A9
80,104,1,"Light Bluish Gray",#A0A5A9
81,104,1,"Light Bluish Gray",#A0A5A9
82,104,1,"Light Bluish Gray",#A0A5A9
83,104,1,"Light Bluish Gray",#A0A5A9
84,104,1,"Light Bluish Gray",#A0A5A9
85,104,1,"Coral",#FF5544
86,104,1,"Coral",#FF5544
87,104,1,"Coral",#FF5544
88,104,1,"Coral",#FF5544
89,104,1,"Coral",#FF5544
90,104,1,"Orange",#FF7700
91,104,1,"Orange",#FF7700
92,104,1,"Orange",#FF7700
93,104,1,"Orange",#FF7700
94,104,1,"Orange",#FF7700
95,104,1,"Orange",#FF7700
96,104,4,"Orange",#FF7700
100,104,4,"Orange",#FF7700
104,104,4,"Orange",#FF7700
108,104,4,"Orange",#FF7700
112,104,4,"Orange",#FF7700
116,104,4,"Orange",#FF7700
120,104,4,"Orange",#FF7700
124,104,2,"Orange",#FF7700
0,105,1,"Orange",#FF7700
1,105,1,"Orange",#FF7700
2,105,1,"Orange",#FF7700
3,105,1,"Orange",#FF7700
4,105,1,"Orange",#FF7700
5,105,1,"Orange",#FF7700
6,105,1,"Orange",#FF7700
7,105,1,"Orange",#FF7700
8,105,1,"Orange",#FF7700
9,105,1,"Orange",#FF7700
10,105,1,"Orange",#FF7700
11,105,1,"Orange",#FF7700
12,105,1,"Orange",#FF7700
13,105,1,"Orange",#FF7700
14,105,1,"Orange",#FF7700
15,105,1,"Orange",#FF7700
16,105,1,"Orange",#FF7700
17,105,1,"Orange",#FF7700
18,105,1,"Orange",#FF7700
19,105,1,"Orange",#FF7700
20,105,1,"Orange",#FF7700
21,105,1,"Orange",#FF7700
22,105,1,"Orange",#FF7700
23,105,1,"Orange",#FF7700
24,105,1,"Orange",#FF7700
25,105,1,"Orange",#FF7700
26,105,1,"Orange",#FF7700
27,105,1,"Orange",#FF7700
28,105,1,"Orange",#FF7700
29,105,1,"Orange",#FF7700
30,105,1,"Orange",#FF7700
31,105,1,"Orange",#FF7700
32,105,1,"Orange",#FF7700
33,105,1,"Orange",#FF7700
34,105,1,"Orange",#FF7700
35,105,1,"Coral",#FF5544
36,105,1,"Coral",#FF5544
37,105,1,"Coral",#FF5544
38,105,1,"Coral",#FF5544
39,105,1,"Coral",#FF5544
40,105,1,"Light Bluish Gray",#A0A5A9
41,105,1,"Light Bluish Gray",#A0A5A9
42,105,1,"Light Bluish Gray",#A0A5A9
43,105,1,"Light Bluish Gray",#A0A5A9
44,105,1,"Light Bluish Gray",#A0A5A9
45,105,1,"Light Bluish Gray",#A0A5A9
46,105,1,"Sand Blue",#6074A1
47,105,1,"Yellow",#FFD700
48,105,1,"Orange",#FF7700
49,105,1,"Orange",#FF7700
50,105,1,"Sand Blue",#6074A1
51,105,1,"Bright Light Orange",#FFBB00
52,105,1,"Orange",#FF7700
53,105,1,"Lavender",#E1D5ED
54,105,1,"Orange",#FF7700
55,105,1,"Sand Blue",#6074A1
56,105,1,"Light Bluish Gray",#A0A5A9
57,105,1,"Light Bluish Gray",#A0A5A9
58,105,1,"Light Bluish Gray",#A0A5A9
59,105,1,"Light Bluish Gray",#A0A5A9
60,105,1,"Light Bluish Gray",#A0A5A9
61,105,1,"Light Bluish Gray",#A0A5A9
62,105,1,"Light Bluish Gray",#A0A5A9
63,105,1,"Light Bluish Gray",#A0A5A9
64,105,1,"Yellow",#FFD700
65,105,1,"Sand Blue",#6074A1
66,105,1,"Lavender",#E1D5ED
67,105,1,"Lavender",#E1D5ED
68,105,1,"Lavender",#E1D5ED
69,105,1,"Lavender",#E1D5ED
70,105,1,"Bright Light Orange",#FFBB00
71,105,1,"Sand Blue",#6074A1
72,105,1,"Bright Light Orange",#FFBB00
73,105,1,"Lavender",#E1D5ED
74,105,1,"Lavender",#E1D5ED
75,105,1,"Light Bluish Gray",#A0A5A9
76,105,1,"Light Bluish Gray",#A0A5A9
77,105,1,"Light Bluish Gray",#A0A5A9
78,105,1,"Light Bluish Gray",#A0A5A9
79,105,1,"Light Bluish Gray",#A0A5A9
80,105,1,"Light Bluish Gray",#A0A5A9
81,105,1,"Light Bluish Gray",#A0A5A9
82,105,1,"Light Bluish Gray",#A0A5A9
83,105,1,"Light Bluish Gray",#A0A5A9
84,105,1,"Light Bluish Gray",#A0A5A9
85,105,1,"Light Bluish Gray",#A0A5A9
86,105,1,"Coral",#FF5544
87,105,1,"Coral",#FF5544
88,105,1,"Coral",#FF5544
89,105,1,"Coral",#FF5544
90,105,1,"Coral",#FF5544
91,105,1,"Coral",#FF5544
92,105,1,"Orange",#FF7700
93,105,4,"Orange",#FF7700
97,105,4,"Orange",#FF7700
101,105,4,"Orange",#FF7700
105,105,4,"Orange",#FF7700
109,105,4,"Orange",#FF7700
113,105,4,"Orange",#FF7700
117,105,4,"Orange",#FF7700
121,105,4,"Orange",#FF7700
125,105,1,"Orange",#FF7700
0,106,1,"Orange",#FF7700
1,106,1,"Orange",#FF7700
2,106,1,"Orange",#FF7700
3,106,1,"Orange",#FF7700
4,106,1,"Orange",#FF7700
5,106,1,"Orange",#FF7700
6,106,1,"Orange",#FF7700
7,106,1,"Orange",#FF7700
8,106,1,"Orange",#FF7700
9,106,1,"Orange",#FF7700
10,106,1,"Orange",#FF7700
11,106,1,"Orange",#FF7700
12,106,1,"Orange",#FF7700
13,106,1,"Orange",#FF7700
14,106,1,"Orange",#FF7700
15,106,1,"Orange",#FF7700
16,106,1,"Orange",#FF7700
17,106,1,"Orange",#FF7700
18,106,1,"Orange",#FF7700
19,106,1,"Orange",#FF7700
20,106,1,"Orange",#FF7700
21,106,1,"Orange",#FF7700
22,106,1,"Orange",#FF7700
23,106,1,"Orange",#FF7700
24,106,1,"Orange",#FF7700
25,106,1,"Orange",#FF7700
26,106,1,"Orange",#FF7700
27,106,1,"Orange",#FF7700
28,106,1,"Orange",#FF7700
29,106,1,"Orange",#FF7700
30,106,1,"Orange",#FF7700
31,106,1,"Orange",#FF7700
32,106,1,"Orange",#FF7700
33,106,1,"Orange",#FF7700
34,106,1,"Orange",#FF7700
35,106,1,"Coral",#FF5544
36,106,1,"Coral",#FF5544
37,106,1,"Coral",#FF5544
38,106,1,"Coral",#FF5544
39,106,1,"Coral",#FF5544
40,106,1,"Light Bluish Gray",#A0A5A9
41,106,1,"Light Bluish Gray",#A0A5A9
42,106,1,"Light Bluish Gray",#A0A5A9
43,106,1,"Light Bluish Gray",#A0A5A9
44,106,1,"Light Bluish Gray",#A0A5A9
45,106,1,"Light Bluish Gray",#A0A5A9
46,106,1,"Light Bluish Gray",#A0A5A9
47,106,1,"Light Bluish Gray",#A0A5A9
48,106,1,"Light Bluish Gray",#A0A5A9
49,106,1,"Light Bluish Gray",#A0A5A9
50,106,1,"Light Bluish Gray",#A0A5A9
51,106,1,"Light Bluish Gray",#A0A5A9
52,106,1,"Light Bluish Gray",#A0A5A9
53,106,1,"Light Bluish Gray",#A0A5A9
54,106,1,"Light Bluish Gray",#A0A5A9
55,106,1,"Light Bluish Gray",#A0A5A9
56,106,1,"Light Bluish Gray",#A0A5A9
57,106,1,"Light Bluish Gray",#A0A5A9
58,106,1,"Light Bluish Gray",#A0A5A9
59,106,1,"Light Bluish Gray",#A0A5A9
60,106,1,"Light Bluish Gray",#A0A5A9
61,106,1,"Light Bluish Gray",#A0A5A9
62,106,1,"Light Bluish Gray",#A0A5A9
63,106,1,"Light Bluish Gray",#A0A5A9
64,106,1,"Light Bluish Gray",#A0A5A9
65,106,1,"Sand Blue",#6074A1
66,106,1,"Sand Blue",#6074A1
67,106,1,"Orange",#FF7700
68,106,1,"Orange",#FF7700
69,106,1,"Orange",#FF7700
70,106,1,"Bright Light Orange",#FFBB00
71,106,1,"Bright Light Orange",#FFBB00
72,106,1,"Yellow",#FFD700
73,106,1,"Sand Blue",#6074A1
74,106,1,"Light Bluish Gray",#A0A5A9
75,106,1,"Light Bluish Gray",#A0A5A9
76,106,1,"Light Bluish Gray",#A0A5A9
77,106,1,"Light Bluish Gray",#A0A5A9
78,106,1,"Light Bluish Gray",#A0A5A9
79,106,1,"Light Bluish Gray",#A0A5A9
80,106,1,"Light Bluish Gray",#A0A5A9
81,106,1,"Light Bluish Gray",#A0A5A9
82,106,1,"Light Bluish Gray",#A0A5A9
83,106,1,"Light Bluish Gray",#A0A5A9
84,106,1,"Light Bluish Gray",#A0A5A9
85,106,1,"Light Bluish Gray",#A0A5A9
86,106,1,"Coral",#FF5544
87,106,1,"Coral",#FF5544
88,106,1,"Coral",#FF5544
89,106,1,"Coral",#FF5544
90,106,1,"Coral",#FF5544
91,106,1,"Coral",#FF5544
92,106,4,"Orange",#FF7700
96,106,4,"Orange",#FF7700
100,106,4,"Orange",#FF7700
104,106,4,"Orange",#FF7700
108,106,4,"Orange",#FF7700
112,106,4,"Orange",#FF7700
116,106,4,"Orange",#FF7700
120,106,4,"Orange",#FF7700
124,106,2,"Orange",#FF7700
0,107,1,"Orange",#FF7700
1,107,1,"Orange",#FF7700
2,107,1,"Orange",#FF7700
3,107,1,"Orange",#FF7700
4,107,1,"Orange",#FF7700
5,107,1,"Orange",#FF7700
6,107,1,"Orange",#FF7700
7,107,1,"Orange",#FF7700
8,107,1,"Orange",#FF7700
9,107,1,"Orange",#FF7700
10,107,1,"Orange",#FF7700
11,107,1,"Orange",#FF7700
12,107,1,"Orange",#FF7700
13,107,1,"Orange",#FF7700
14,107,1,"Orange",#FF7700
15,107,1,"Orange",#FF7700
16,107,1,"Orange",#FF7700
17,107,1,"Orange",#FF7700
18,107,1,"Orange",#FF7700
19,107,1,"Orange",#FF7700
20,107,1,"Orange",#FF7700
21,107,1,"Orange",#FF7700
22,107,1,"Orange",#FF7700
23,107,1,"Orange",#FF7700
24,107,1,"Orange",#FF7700
25,107,1,"Orange",#FF7700
26,107,1,"Orange",#FF7700
27,107,1,"Orange",#FF7700
28,107,1,"Orange",#FF7700
29,107,1,"Orange",#FF7700
30,107,1,"Orange",#FF7700
31,107,1,"Orange",#FF7700
32,107,1,"Orange",#FF7700
33,107,1,"Orange",#FF7700
34,107,1,"Orange",#FF7700
35,107,1,"Orange",#FF7700
36,107,1,"Coral",#FF5544
37,107,1,"Coral",#FF5544
38,107,1,"Coral",#FF5544
39,107,1,"Coral",#FF5544
40,107,1,"Coral",#FF5544
41,107,1,"Coral",#FF5544
42,107,1,"Light Bluish Gray",#A0A5A9
43,107,1,"Light Bluish Gray",#A0A5A9
44,107,1,"Light Bluish Gray",#A0A5A9
45,107,1,"Light Bluish Gray",#A0A5A9
46,107,1,"Light Bluish Gray",#A0A5A9
47,107,1,"Light Bluish Gray",#A0A5A9
48,107,1,"Light Bluish Gray",#A0A5A9
49,107,1,"Light Bluish Gray",#A0A5A9
50,107,1,"Light Bluish Gray",#A0A5A9
51,107,1,"Light Bluish Gray",#A0A5A9
52,107,1,"Light Bluish Gray",#A0A5A9
53,107,1,"Light Bluish Gray",#A0A5A9
54,107,1,"Light Bluish Gray",#A0A5A9
55,107,1,"Light Bluish Gray",#A0A5A9
56,107,1,"Light Bluish Gray",#A0A5A9
57,107,1,"Light Bluish Gray",#A0A5A9
58,107,1,"Light Bluish Gray",#A0A5A9
59,107,1,"Light Bluish Gray",#A0A5A9
60,107,1,"Light Bluish Gray",#A0A5A9
61,107,1,"Light Bluish Gray",#A0A5A9
62,107,1,"Light Bluish Gray",#A0A5A9
63,107,1,"Light Bluish Gray",#A0A5A9
64,107,1,"Light Bluish Gray",#A0A5A9
65,107,1,"Light Bluish Gray",#A0A5A9
66,107,1,"Light Bluish Gray",#A0A5A9
67,107,1,"Light Bluish Gray",#A0A5A9
68,107,1,"Light Bluish Gray",#A0A5A9
69,107,1,"Light Bluish Gray",#A0A5A9
70,107,1,"Light Bluish Gray",#A0A5A9
71,107,1,"Light Bluish Gray",#A0A5A9
72,107,1,"Light Bluish Gray",#A0A5A9
73,107,1,"Light Bluish Gray",#A0A5A9
74,107,1,"Light Bluish Gray",#A0A5A9
75,107,1,"Light Bluish Gray",#A0A5A9
76,107,1,"Light Bluish Gray",#A0A5A9
77,107,1,"Light Bluish Gray",#A0A5A9
78,107,1,"Light Bluish Gray",#A0A5A9
79,107,1,"Light Bluish Gray",#A0A5A9
80,107,1,"Light Bluish Gray",#A0A5A9
81,107,1,"Light Bluish Gray",#A0A5A9
82,107,1,"Light Bluish Gray",#A0A5A9
83,107,1,"Light Bluish Gray",#A0A5A9
84,107,1,"Coral",#FF5544
85,107,1,"Coral",#FF5544
86,107,1,"Coral",#FF5544
87,107,1,"Coral",#FF5544
88,107,1,"Coral",#FF5544
89,107,1,"Coral",#FF5544
90,107,4,"Orange",#FF7700
94,107,4,"Orange",#FF7700
98,107,4,"Orange",#FF7700
102,107,4,"Orange",#FF7700
106,107,4,"Orange",#FF7700
110,107,4,"Orange",#FF7700
114,107,4,"Orange",#FF7700
118,107,4,"Orange",#FF7700
122,107,4,"Orange",#FF7700
0,108,1,"Orange",#FF7700
1,108,1,"Orange",#FF7700
2,108,1,"Orange",#FF7700
3,108,1,"Orange",#FF7700
4,108,1,"Orange",#FF7700
5,108,1,"Orange",#FF7700
6,108,1,"Orange",#FF7700
7,108,1,"Orange",#FF7700
8,108,1,"Orange",#FF7700
9,108,1,"Orange",#FF7700
10,108,1,"Orange",#FF7700
11,108,1,"Orange",#FF7700
12,108,1,"Orange",#FF7700
13,108,1,"Orange",#FF7700
14,108,1,"Orange",#FF7700
15,108,1,"Orange",#FF7700
16,108,1,"Orange",#FF7700
17,108,1,"Orange",#FF7700
18,108,1,"Orange",#FF7700
19,108,1,"Orange",#FF7700
20,108,1,"Orange",#FF7700
21,108,1,"Orange",#FF7700
22,108,1,"Orange",#FF7700
23,108,1,"Orange",#FF7700
24,108,1,"Orange",#FF7700
25,108,1,"Orange",#FF7700
26,108,1,"Orange",#FF7700
27,108,1,"Orange",#FF7700
28,108,1,"Orange",#FF7700
29,108,1,"Orange",#FF7700
30,108,1,"Orange",#FF7700
31,108,1,"Orange",#FF7700
32,108,1,"Orange",#FF7700
33,108,1,"Orange",#FF7700
34,108,1,"Orange",#FF7700
35,108,1,"Orange",#FF7700
36,108,1,"Orange",#FF7700
37,108,1,"Orange",#FF7700
38,108,1,"Coral",#FF5544
39,108,1,"Coral",#FF5544
40,108,1,"Coral",#FF5544
41,108,1,"Coral",#FF5544
42,108,1,"Coral",#FF5544
43,108,1,"Coral",#FF5544
44,108,1,"Coral",#FF5544
45,108,1,"Coral",#FF5544
46,108,1,"Light Bluish Gray",#A0A5A9
47,108,1,"Light Bluish Gray",#A0A5A9
48,108,1,"Light Bluish Gray",#A0A5A9
49,108,1,"Light Bluish Gray",#A0A5A9
50,108,1,"Light Bluish Gray",#A0A5A9
51,108,1,"Light Bluish Gray",#A0A5A9
52,108,1,"Light Bluish Gray",#A0A5A9
53,108,1,"Light Bluish Gray",#A0A5A9
54,108,1,"Light Bluish Gray",#A0A5A9
55,108,1,"Light Bluish Gray",#A0A5A9
56,108,1,"Light Bluish Gray",#A0A5A9
57,108,1,"Light Bluish Gray",#A0A5A9
58,108,1,"Light Bluish Gray",#A0A5A9
59,108,1,"Light Bluish Gray",#A0A5A9
60,108,1,"Light Bluish Gray",#A0A5A9
61,108,1,"Light Bluish Gray",#A0A5A9
62,108,1,"Light Bluish Gray",#A0A5A9
63,108,1,"Light Bluish Gray",#A0A5A9
64,108,1,"Light Bluish Gray",#A0A5A9
65,108,1,"Light Bluish Gray",#A0A5A9
66,108,1,"Light Bluish Gray",#A0A5A9
67,108,1,"Light Bluish Gray",#A0A5A9
68,108,1,"Light Bluish Gray",#A0A5A9
69,108,1,"Light Bluish Gray",#A0A5A9
70,108,1,"Light Bluish Gray",#A0A5A9
71,108,1,"Light Bluish Gray",#A0A5A9
72,108,1,"Light Bluish Gray",#A0A5A9
73,108,1,"Light Bluish Gray",#A0A5A9
74,108,1,"Light Bluish Gray",#A0A5A9
75,108,1,"Light Bluish Gray",#A0A5A9
76,108,1,"Light Bluish Gray",#A0A5A9
77,108,1,"Light Bluish Gray",#A0A5A9
78,108,1,"Light Bluish Gray",#A0A5A9
79,108,1,"Light Bluish Gray",#A0A5A9
80,108,1,"Light Bluish Gray",#A0A5A9
81,108,1,"Coral",#FF5544
82,108,1,"Coral",#FF5544
83,108,1,"Coral",#FF5544
84,108,1,"Coral",#FF5544
85,108,1,"Coral",#FF5544
86,108,1,"Coral",#FF5544
87,108,1,"Coral",#FF5544
88,108,1,"Coral",#FF5544
89,108,4,"Orange",#FF7700
93,108,4,"Orange",#FF7700
97,108,4,"Orange",#FF7700
101,108,4,"Orange",#FF7700
105,108,4,"Orange",#FF7700
109,108,4,"Orange",#FF7700
113,108,4,"Orange",#FF7700
117,108,4,"Orange",#FF7700
121,108,4,"Orange",#FF7700
125,108,1,"Orange",#FF7700
0,109,1,"Orange",#FF7700
1,109,1,"Orange",#FF7700
2,109,1,"Orange",#FF7700
3,109,1,"Orange",#FF7700
4,109,1,"Orange",#FF7700
5,109,1,"Orange",#FF7700
6,109,1,"Orange",#FF7700
7,109,1,"Orange",#FF7700
8,109,1,"Orange",#FF7700
9,109,1,"Orange",#FF7700
10,109,1,"Orange",#FF7700
11,109,1,"Orange",#FF7700
12,109,1,"Orange",#FF7700
13,109,1,"Orange",#FF7700
14,109,1,"Orange",#FF7700
15,109,1,"Orange",#FF7700
16,109,1,"Orange",#FF7700
17,109,1,"Orange",#FF7700
18,109,1,"Orange",#FF7700
19,109,1,"Orange",#FF7700
20,109,1,"Orange",#FF7700
21,109,1,"Orange",#FF7700
22,109,1,"Orange",#FF7700
23,109,1,"Orange",#FF7700
24,109,1,"Orange",#FF7700
25,109,1,"Orange",#FF7700
26,109,1,"Orange",#FF7700
27,109,1,"Orange",#FF7700
28,109,1,"Orange",#FF7700
29,109,1,"Orange",#FF7700
30,109,1,"Orange",#FF7700
31,109,1,"Orange",#FF7700
32,109,1,"Orange",#FF7700
33,109,1,"Orange",#FF7700
34,109,1,"Orange",#FF7700
35,109,1,"Orange",#FF7700
36,109,1,"Orange",#FF7700
37,109,1,"Orange",#FF7700
38,109,1,"Orange",#FF7700
39,109,1,"Orange",#FF7700
40,109,1,"Orange",#FF7700
41,109,1,"Coral",#FF5544
42,109,1,"Coral",#FF5544
43,109,1,"Coral",#FF5544
44,109,1,"Coral",#FF5544
45,109,1,"Coral",#FF5544
46,109,1,"Coral",#FF5544
47,109,1,"Coral",#FF5544
48,109,1,"Coral",#FF5544
49,109,1,"Coral",#FF5544
50,109,1,"Coral",#FF5544
51,109,1,"Coral",#FF5544
52,109,1,"Coral",#FF5544
53,109,1,"Coral",#FF5544
54,109,1,"Light Bluish Gray",#A0A5A9
55,109,1,"Light Bluish Gray",#A0A5A9
56,109,1,"Light Bluish Gray",#A0A5A9
57,109,1,"Light Bluish Gray",#A0A5A9
58,109,1,"Light Bluish Gray",#A0A5A9
59,109,1,"Light Bluish Gray",#A0A5A9
60,109,1,"Light Bluish Gray",#A0A5A9
61,109,1,"Light Bluish Gray",#A0A5A9
62,109,1,"Light Bluish Gray",#A0A5A9
63,109,1,"Light Bluish Gray",#A0A5A9
64,109,1,"Light Bluish Gray",#A0A5A9
65,109,1,"Light Bluish Gray",#A0A5A9
66,109,1,"Light Bluish Gray",#A0A5A9
67,109,1,"Light Bluish Gray",#A0A5A9
68,109,1,"Light Bluish Gray",#A0A5A9
69,109,1,"Light Bluish Gray",#A0A5A9
70,109,1,"Light Bluish Gray",#A0A5A9
71,109,1,"Coral",#FF5544
72,109,1,"Coral",#FF5544
73,109,1,"Coral",#FF5544
74,109,1,"Coral",#FF5544
75,109,1,"Coral",#FF5544
76,109,1,"Coral",#FF5544
77,109,1,"Coral",#FF5544
78,109,1,"Coral",#FF5544
79,109,1,"Coral",#FF5544
80,109,1,"Coral",#FF5544
81,109,1,"Coral",#FF5544
82,109,1,"Coral",#FF5544
83,109,1,"Coral",#FF5544
84,109,1,"Coral",#FF5544
85,109,1,"Orange",#FF7700
86,109,4,"Orange",#FF7700
90,109,4,"Orange",#FF7700
94,109,4,"Orange",#FF7700
98,109,4,"Orange",#FF7700
102,109,4,"Orange",#FF7700
106,109,4,"Orange",#FF7700
110,109,4,"Orange",#FF7700
114,109,4,"Orange",#FF7700
118,109,4,"Orange",#FF7700
122,109,4,"Orange",#FF7700
0,110,1,"Orange",#FF7700
1,110,1,"Orange",#FF7700
2,110,1,"Orange",#FF7700
3,110,1,"Orange",#FF7700
4,110,1,"Orange",#FF7700
5,110,1,"Orange",#FF7700
6,110,1,"Orange",#FF7700
7,110,1,"Orange",#FF7700
8,110,1,"Orange",#FF7700
9,110,1,"Orange",#FF7700
10,110,1,"Orange",#FF7700
11,110,1,"Orange",#FF7700
12,110,1,"Orange",#FF7700
13,110,1,"Orange",#FF7700
14,110,1,"Orange",#FF7700
15,110,1,"Orange",#FF7700
16,110,1,"Orange",#FF7700
17,110,1,"Orange",#FF7700
18,110,1,"Orange",#FF7700
19,110,1,"Orange",#FF7700
20,110,1,"Orange",#FF7700
21,110,1,"Orange",#FF7700
22,110,1,"Orange",#FF7700
23,110,1,"Orange",#FF7700
24,110,1,"Orange",#FF7700
25,110,1,"Orange",#FF7700
26,110,1,"Orange",#FF7700
27,110,1,"Orange",#FF7700
28,110,1,"Orange",#FF7700
29,110,1,"Orange",#FF7700
30,110,1,"Orange",#FF7700
31,110,1,"Orange",#FF7700
32,110,1,"Orange",#FF7700
33,110,1,"Orange",#FF7700
34,110,1,"Orange",#FF7700
35,110,1,"Orange",#FF7700
36,110,1,"Orange",#FF7700
37,110,1,"Orange",#FF7700
38,110,1,"Orange",#FF7700
39,110,1,"Orange",#FF7700
40,110,1,"Orange",#FF7700
41,110,1,"Orange",#FF7700
42,110,1,"Orange",#FF7700
43,110,1,"Orange",#FF7700
44,110,1,"Orange",#FF7700
45,110,1,"Orange",#FF7700
46,110,1,"Orange",#FF7700
47,110,1,"Orange",#FF7700
48,110,1,"Orange",#FF7700
49,110,1,"Coral",#FF5544
50,110,1,"Coral",#FF5544
51,110,1,"Coral",#FF5544
52,110,1,"Coral",#FF5544
53,110,1,"Coral",#FF5544
54,110,1,"Coral",#FF5544
55,110,1,"Coral",#FF5544
56,110,1,"Coral",#FF5544
57,110,1,"Coral",#FF5544
58,110,1,"Coral",#FF5544
59,110,1,"Coral",#FF5544
60,110,1,"Coral",#FF5544
61,110,1,"Coral",#FF5544
62,110,1,"Coral",#FF5544
63,110,1,"Coral",#FF5544
64,110,1,"Coral",#FF5544
65,110,1,"Coral",#FF5544
66,110,1,"Coral",#FF5544
67,110,1,"Coral",#FF5544
68,110,1,"Coral",#FF5544
69,110,1,"Coral",#FF5544
70,110,1,"Coral",#FF5544
71,110,1,"Coral",#FF5544
72,110,1,"Coral",#FF5544
73,110,1,"Coral",#FF5544
74,110,1,"Coral",#FF5544
75,110,1,"Coral",#FF5544
76,110,1,"Coral",#FF5544
77,110,1,"Coral",#FF5544
78,110,1,"Orange",#FF7700
79,110,1,"Orange",#FF7700
80,110,1,"Orange",#FF7700
81,110,1,"Orange",#FF7700
82,110,1,"Orange",#FF7700
83,110,4,"Orange",#FF7700
87,110,4,"Orange",#FF7700
91,110,4,"Orange",#FF7700
95,110,4,"Orange",#FF7700
99,110,4,"Orange",#FF7700
103,110,4,"Orange",#FF7700
107,110,4,"Orange",#FF7700
111,110,4,"Orange",#FF7700
115,110,4,"Orange",#FF7700
119,110,4,"Orange",#FF7700
123,110,3,"Orange",#FF7700
0,111,1,"Orange",#FF7700
1,111,1,"Orange",#FF7700
2,111,1,"Orange",#FF7700
3,111,1,"Orange",#FF7700
4,111,1,"Orange",#FF7700
5,111,1,"Orange",#FF7700
6,111,1,"Orange",#FF7700
7,111,1,"Orange",#FF7700
8,111,1,"Orange",#FF7700
9,111,1,"Orange",#FF7700
10,111,1,"Orange",#FF7700
11,111,1,"Orange",#FF7700
12,111,1,"Orange",#FF7700
13,111,1,"Orange",#FF7700
14,111,1,"Orange",#FF7700
15,111,1,"Orange",#FF7700
16,111,1,"Orange",#FF7700
17,111,1,"Orange",#FF7700
18,111,1,"Orange",#FF7700
19,111,1,"Orange",#FF7700
20,111,1,"Orange",#FF7700
